,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
140,2.13e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
141,2.07e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
142,2.011e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
143,1.954e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
144,1.899e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
145,1.845e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
146,1.792e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
147,1.742e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
148,1.692e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
149,1.644e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
150,1.597e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
151,1.552e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
152,1.508e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
153,1.465e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
154,1.424e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
155,1.383e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
156,1.344e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
157,1.306e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
158,1.269e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
159,1.233e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
